"epoch_id","breezy-cloud-41 - _step","breezy-cloud-41 - _step__MIN","breezy-cloud-41 - _step__MAX","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","rare-waterfall-40 - _step","rare-waterfall-40 - _step__MIN","rare-waterfall-40 - _step__MAX","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fast-waterfall-39 - _step","fast-waterfall-39 - _step__MIN","fast-waterfall-39 - _step__MAX","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","elated-dragon-38 - _step","elated-dragon-38 - _step__MIN","elated-dragon-38 - _step__MAX","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","super-fog-37 - _step","super-fog-37 - _step__MIN","super-fog-37 - _step__MAX","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","legendary-terrain-36 - _step","legendary-terrain-36 - _step__MIN","legendary-terrain-36 - _step__MAX","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","deep-forest-35 - _step","deep-forest-35 - _step__MIN","deep-forest-35 - _step__MAX","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","misunderstood-river-34 - _step","misunderstood-river-34 - _step__MIN","misunderstood-river-34 - _step__MAX","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","ethereal-eon-32 - _step","ethereal-eon-32 - _step__MIN","ethereal-eon-32 - _step__MAX","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","worthy-tree-28 - _step","worthy-tree-28 - _step__MIN","worthy-tree-28 - _step__MAX","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","giddy-yogurt-27 - _step","giddy-yogurt-27 - _step__MIN","giddy-yogurt-27 - _step__MAX","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fallen-snowflake-26 - _step","fallen-snowflake-26 - _step__MIN","fallen-snowflake-26 - _step__MAX","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","crimson-smoke-25 - _step","crimson-smoke-25 - _step__MIN","crimson-smoke-25 - _step__MAX","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","floral-salad-24 - _step","floral-salad-24 - _step__MIN","floral-salad-24 - _step__MAX","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MAX"
"1530","1684","1684","1684","8.136749909567747","8.136749909567747","8.136749909567747","1684","1684","1684","2.4944183204933403","2.4944183204933403","2.4944183204933403","1684","1684","1684","4.795429526752763","4.795429526752763","4.795429526752763","1684","1684","1684","4.091961007605679","4.091961007605679","4.091961007605679","1684","1684","1684","8.183335773593145","8.183335773593145","8.183335773593145","1684","1684","1684","4.898823752403965","4.898823752403965","4.898823752403965","1684","1684","1684","8.216608228875959","8.216608228875959","8.216608228875959","1684","1684","1684","1.1554886636715285","1.1554886636715285","1.1554886636715285","1684","1684","1684","1.1791188404757245","1.1791188404757245","1.1791188404757245","1684","1684","1684","1.1806353641208804","1.1806353641208804","1.1806353641208804","1684","1684","1684","1.1554460938722393","1.1554460938722393","1.1554460938722393","1684","1684","1684","1.1177584728381496","1.1177584728381496","1.1177584728381496","1684","1684","1684","1.1348281031485774","1.1348281031485774","1.1348281031485774","1684","1684","1684","1.2093793692916601","1.2093793692916601","1.2093793692916601"
"1540","1695","1695","1695","8.136749909567747","8.136749909567747","8.136749909567747","1695","1695","1695","2.4944183204933403","2.4944183204933403","2.4944183204933403","1695","1695","1695","4.795429526752763","4.795429526752763","4.795429526752763","1695","1695","1695","4.02021835133698","4.02021835133698","4.02021835133698","1695","1695","1695","8.183335773593145","8.183335773593145","8.183335773593145","1695","1695","1695","4.884996850696853","4.884996850696853","4.884996850696853","1695","1695","1695","8.206495845962307","8.206495845962307","8.206495845962307","1695","1695","1695","1.1623498159375123","1.1623498159375123","1.1623498159375123","1695","1695","1695","1.1745857644745208","1.1745857644745208","1.1745857644745208","1695","1695","1695","1.2026996007185464","1.2026996007185464","1.2026996007185464","1695","1695","1695","1.147415789156817","1.147415789156817","1.147415789156817","1695","1695","1695","1.1105642060646468","1.1105642060646468","1.1105642060646468","1695","1695","1695","1.1321796725404711","1.1321796725404711","1.1321796725404711","1695","1695","1695","1.1645655375187196","1.1645655375187196","1.1645655375187196"
"1550","1706","1706","1706","8.136749909567747","8.136749909567747","8.136749909567747","1706","1706","1706","2.4944183204933403","2.4944183204933403","2.4944183204933403","1706","1706","1706","4.795429526752763","4.795429526752763","4.795429526752763","1706","1706","1706","4.166920657700303","4.166920657700303","4.166920657700303","1706","1706","1706","8.183335773593145","8.183335773593145","8.183335773593145","1706","1706","1706","4.900258147404763","4.900258147404763","4.900258147404763","1706","1706","1706","8.206495845962307","8.206495845962307","8.206495845962307","1706","1706","1706","1.155482540574409","1.155482540574409","1.155482540574409","1706","1706","1706","1.1455647619240534","1.1455647619240534","1.1455647619240534","1706","1706","1706","1.1900388436265112","1.1900388436265112","1.1900388436265112","1706","1706","1706","1.1714689866482937","1.1714689866482937","1.1714689866482937","1706","1706","1706","1.129917245173026","1.129917245173026","1.129917245173026","1706","1706","1706","1.1473181103963113","1.1473181103963113","1.1473181103963113","1706","1706","1706","1.1496426438384681","1.1496426438384681","1.1496426438384681"
"1560","1717","1717","1717","8.136749909567747","8.136749909567747","8.136749909567747","1717","1717","1717","2.4944183204933403","2.4944183204933403","2.4944183204933403","1717","1717","1717","4.795429526752763","4.795429526752763","4.795429526752763","1717","1717","1717","4.152192812144612","4.152192812144612","4.152192812144612","1717","1717","1717","8.183335773593145","8.183335773593145","8.183335773593145","1717","1717","1717","4.900258147404763","4.900258147404763","4.900258147404763","1717","1717","1717","8.24861634372757","8.24861634372757","8.24861634372757","1717","1717","1717","1.1712431369683602","1.1712431369683602","1.1712431369683602","1717","1717","1717","1.154459049848444","1.154459049848444","1.154459049848444","1717","1717","1717","1.1735777328995285","1.1735777328995285","1.1735777328995285","1717","1717","1717","1.1700526549154693","1.1700526549154693","1.1700526549154693","1717","1717","1717","1.1395040043507405","1.1395040043507405","1.1395040043507405","1717","1717","1717","1.1274649415297235","1.1274649415297235","1.1274649415297235","1717","1717","1717","1.144147855138543","1.144147855138543","1.144147855138543"
"1570","1728","1728","1728","8.136749909567747","8.136749909567747","8.136749909567747","1728","1728","1728","2.4944183204933403","2.4944183204933403","2.4944183204933403","1728","1728","1728","4.795429526752763","4.795429526752763","4.795429526752763","1728","1728","1728","4.085622322090685","4.085622322090685","4.085622322090685","1728","1728","1728","8.183335773593145","8.183335773593145","8.183335773593145","1728","1728","1728","4.902192859631707","4.902192859631707","4.902192859631707","1728","1728","1728","8.248131076233342","8.248131076233342","8.248131076233342","1728","1728","1728","1.1904197965226588","1.1904197965226588","1.1904197965226588","1728","1728","1728","1.1409289998967511","1.1409289998967511","1.1409289998967511","1728","1728","1728","1.1585536912984693","1.1585536912984693","1.1585536912984693","1728","1728","1728","1.167238295113783","1.167238295113783","1.167238295113783","1728","1728","1728","1.129919273434072","1.129919273434072","1.129919273434072","1728","1728","1728","1.1291029622124005","1.1291029622124005","1.1291029622124005","1728","1728","1728","1.2025279703087184","1.2025279703087184","1.2025279703087184"
"1580","1739","1739","1739","8.136749909567747","8.136749909567747","8.136749909567747","1739","1739","1739","2.4944183204933403","2.4944183204933403","2.4944183204933403","1739","1739","1739","4.795429526752763","4.795429526752763","4.795429526752763","1739","1739","1739","4.056914772502228","4.056914772502228","4.056914772502228","1739","1739","1739","8.183335773593145","8.183335773593145","8.183335773593145","1739","1739","1739","4.888554090166747","4.888554090166747","4.888554090166747","1739","1739","1739","8.248131076233342","8.248131076233342","8.248131076233342","1739","1739","1739","1.1801225696211208","1.1801225696211208","1.1801225696211208","1739","1739","1739","1.168056704004521","1.168056704004521","1.168056704004521","1739","1739","1739","1.1278749868561222","1.1278749868561222","1.1278749868561222","1739","1739","1739","1.1754255533782456","1.1754255533782456","1.1754255533782456","1739","1739","1739","1.1049073213165903","1.1049073213165903","1.1049073213165903","1739","1739","1739","1.1496596556303478","1.1496596556303478","1.1496596556303478","1739","1739","1739","1.196450406887856","1.196450406887856","1.196450406887856"
"1590","1750","1750","1750","8.136749909567747","8.136749909567747","8.136749909567747","1750","1750","1750","2.4944183204933403","2.4944183204933403","2.4944183204933403","1750","1750","1750","4.795429526752763","4.795429526752763","4.795429526752763","1750","1750","1750","4.328346568419928","4.328346568419928","4.328346568419928","1750","1750","1750","8.181498088539477","8.181498088539477","8.181498088539477","1750","1750","1750","4.902192859631707","4.902192859631707","4.902192859631707","1750","1750","1750","8.254424010605039","8.254424010605039","8.254424010605039","1750","1750","1750","1.1659988712512175","1.1659988712512175","1.1659988712512175","1750","1750","1750","1.1637555918820155","1.1637555918820155","1.1637555918820155","1750","1750","1750","1.1366262937721792","1.1366262937721792","1.1366262937721792","1750","1750","1750","1.1817192964471541","1.1817192964471541","1.1817192964471541","1750","1750","1750","1.1132639702461251","1.1132639702461251","1.1132639702461251","1750","1750","1750","1.123038893515123","1.123038893515123","1.123038893515123","1750","1750","1750","1.2078503843312047","1.2078503843312047","1.2078503843312047"
"1600","1761","1761","1761","8.136749909567747","8.136749909567747","8.136749909567747","1761","1761","1761","1.3368875646387677","1.3368875646387677","1.3368875646387677","1761","1761","1761","4.795429526752763","4.795429526752763","4.795429526752763","1761","1761","1761","4.340363159153099","4.340363159153099","4.340363159153099","1761","1761","1761","8.181498088539477","8.181498088539477","8.181498088539477","1761","1761","1761","4.962910794368026","4.962910794368026","4.962910794368026","1761","1761","1761","8.279201400722307","8.279201400722307","8.279201400722307","1761","1761","1761","1.1605212265149232","1.1605212265149232","1.1605212265149232","1761","1761","1761","1.1555391987314703","1.1555391987314703","1.1555391987314703","1761","1761","1761","1.1423425616363938","1.1423425616363938","1.1423425616363938","1761","1761","1761","1.1845323620084536","1.1845323620084536","1.1845323620084536","1761","1761","1761","1.1479721377745904","1.1479721377745904","1.1479721377745904","1761","1761","1761","1.1398836416086398","1.1398836416086398","1.1398836416086398","1761","1761","1761","1.1473070688064393","1.1473070688064393","1.1473070688064393"
"1610","1772","1772","1772","8.136749909567747","8.136749909567747","8.136749909567747","1772","1772","1772","2.914138009045948","2.914138009045948","2.914138009045948","1772","1772","1772","4.795429526752763","4.795429526752763","4.795429526752763","1772","1772","1772","4.350345620683374","4.350345620683374","4.350345620683374","1772","1772","1772","8.181498088539477","8.181498088539477","8.181498088539477","1772","1772","1772","4.9347084535326","4.9347084535326","4.9347084535326","1772","1772","1772","8.303199745924296","8.303199745924296","8.303199745924296","1772","1772","1772","1.1814445587605045","1.1814445587605045","1.1814445587605045","1772","1772","1772","1.1621998070241444","1.1621998070241444","1.1621998070241444","1772","1772","1772","1.1575376797607277","1.1575376797607277","1.1575376797607277","1772","1772","1772","1.1706720114238225","1.1706720114238225","1.1706720114238225","1772","1772","1772","1.172630508998002","1.172630508998002","1.172630508998002","1772","1772","1772","1.133367871314752","1.133367871314752","1.133367871314752","1772","1772","1772","1.142548233312351","1.142548233312351","1.142548233312351"
"1620","1783","1783","1783","8.136749909567747","8.136749909567747","8.136749909567747","1783","1783","1783","1.3612662921896737","1.3612662921896737","1.3612662921896737","1783","1783","1783","4.795429526752763","4.795429526752763","4.795429526752763","1783","1783","1783","4.348408374471656","4.348408374471656","4.348408374471656","1783","1783","1783","8.181498088539477","8.181498088539477","8.181498088539477","1783","1783","1783","4.951153533233052","4.951153533233052","4.951153533233052","1783","1783","1783","8.314285268598807","8.314285268598807","8.314285268598807","1783","1783","1783","1.1703496111394474","1.1703496111394474","1.1703496111394474","1783","1783","1783","1.15797663590024","1.15797663590024","1.15797663590024","1783","1783","1783","1.1667418075296188","1.1667418075296188","1.1667418075296188","1783","1783","1783","1.1677848473160737","1.1677848473160737","1.1677848473160737","1783","1783","1783","1.1491933778321255","1.1491933778321255","1.1491933778321255","1783","1783","1783","1.158672257130141","1.158672257130141","1.158672257130141","1783","1783","1783","1.141820142066731","1.141820142066731","1.141820142066731"
"1630","1794","1794","1794","8.136749909567747","8.136749909567747","8.136749909567747","1794","1794","1794","1.3291141590764106","1.3291141590764106","1.3291141590764106","1794","1794","1794","4.795429526752763","4.795429526752763","4.795429526752763","1794","1794","1794","4.3728692307300845","4.3728692307300845","4.3728692307300845","1794","1794","1794","8.180879909899092","8.180879909899092","8.180879909899092","1794","1794","1794","4.951153533233052","4.951153533233052","4.951153533233052","1794","1794","1794","8.313639034963954","8.313639034963954","8.313639034963954","1794","1794","1794","1.1539199211038085","1.1539199211038085","1.1539199211038085","1794","1794","1794","1.1387870153883148","1.1387870153883148","1.1387870153883148","1794","1794","1794","1.214456396387024","1.214456396387024","1.214456396387024","1794","1794","1794","1.121384938673615","1.121384938673615","1.121384938673615","1794","1794","1794","1.1377106902224972","1.1377106902224972","1.1377106902224972","1794","1794","1794","1.1308228971060021","1.1308228971060021","1.1308228971060021","1794","1794","1794","1.16263809291288","1.16263809291288","1.16263809291288"
"1640","1805","1805","1805","8.136749909567747","8.136749909567747","8.136749909567747","1805","1805","1805","1.3045378913614385","1.3045378913614385","1.3045378913614385","1805","1805","1805","4.795429526752763","4.795429526752763","4.795429526752763","1805","1805","1805","4.378387499141818","4.378387499141818","4.378387499141818","1805","1805","1805","8.183535029923897","8.183535029923897","8.183535029923897","1805","1805","1805","4.962910794368026","4.962910794368026","4.962910794368026","1805","1805","1805","8.309089201143612","8.309089201143612","8.309089201143612","1805","1805","1805","1.155766180565862","1.155766180565862","1.155766180565862","1805","1805","1805","1.1520697570950167","1.1520697570950167","1.1520697570950167","1805","1805","1805","1.1495433914726632","1.1495433914726632","1.1495433914726632","1805","1805","1805","1.1217879634458843","1.1217879634458843","1.1217879634458843","1805","1805","1805","1.124512737641031","1.124512737641031","1.124512737641031","1805","1805","1805","1.1215143453727012","1.1215143453727012","1.1215143453727012","1805","1805","1805","1.1701201399968741","1.1701201399968741","1.1701201399968741"
"1650","1816","1816","1816","8.136749909567747","8.136749909567747","8.136749909567747","1816","1816","1816","1.2926984839816416","1.2926984839816416","1.2926984839816416","1816","1816","1816","4.795429526752763","4.795429526752763","4.795429526752763","1816","1816","1816","4.3816383283193945","4.3816383283193945","4.3816383283193945","1816","1816","1816","8.183546071447132","8.183546071447132","8.183546071447132","1816","1816","1816","4.962910794368026","4.962910794368026","4.962910794368026","1816","1816","1816","8.302611772822777","8.302611772822777","8.302611772822777","1816","1816","1816","1.1545431162718147","1.1545431162718147","1.1545431162718147","1816","1816","1816","1.149630572032327","1.149630572032327","1.149630572032327","1816","1816","1816","1.1595293357961856","1.1595293357961856","1.1595293357961856","1816","1816","1816","1.1556939858129254","1.1556939858129254","1.1556939858129254","1816","1816","1816","1.1179656939836928","1.1179656939836928","1.1179656939836928","1816","1816","1816","1.1295008642080324","1.1295008642080324","1.1295008642080324","1816","1816","1816","1.1711884030872841","1.1711884030872841","1.1711884030872841"
"1660","1827","1827","1827","8.136749909567747","8.136749909567747","8.136749909567747","1827","1827","1827","1.2874618610003359","1.2874618610003359","1.2874618610003359","1827","1827","1827","4.795429526752763","4.795429526752763","4.795429526752763","1827","1827","1827","4.344886347023329","4.344886347023329","4.344886347023329","1827","1827","1827","8.183999223711286","8.183999223711286","8.183999223711286","1827","1827","1827","4.962910794368026","4.962910794368026","4.962910794368026","1827","1827","1827","8.302611772822777","8.302611772822777","8.302611772822777","1827","1827","1827","1.138919386503294","1.138919386503294","1.138919386503294","1827","1827","1827","1.153740016989328","1.153740016989328","1.153740016989328","1827","1827","1827","1.135159626884483","1.135159626884483","1.135159626884483","1827","1827","1827","1.1597380652700595","1.1597380652700595","1.1597380652700595","1827","1827","1827","1.1492876183331255","1.1492876183331255","1.1492876183331255","1827","1827","1827","1.1401500876718584","1.1401500876718584","1.1401500876718584","1827","1827","1827","1.1451312234953752","1.1451312234953752","1.1451312234953752"
"1670","1838","1838","1838","8.136749909567747","8.136749909567747","8.136749909567747","1838","1838","1838","1.2926984839816416","1.2926984839816416","1.2926984839816416","1838","1838","1838","4.795429526752763","4.795429526752763","4.795429526752763","1838","1838","1838","4.341134440942536","4.341134440942536","4.341134440942536","1838","1838","1838","8.179226530527753","8.179226530527753","8.179226530527753","1838","1838","1838","4.951153533233052","4.951153533233052","4.951153533233052","1838","1838","1838","8.302611772822777","8.302611772822777","8.302611772822777","1838","1838","1838","1.1345450287839811","1.1345450287839811","1.1345450287839811","1838","1838","1838","1.1650280063546536","1.1650280063546536","1.1650280063546536","1838","1838","1838","1.1288255694371607","1.1288255694371607","1.1288255694371607","1838","1838","1838","1.1646965733416779","1.1646965733416779","1.1646965733416779","1838","1838","1838","1.1639866100844851","1.1639866100844851","1.1639866100844851","1838","1838","1838","1.1437897756837423","1.1437897756837423","1.1437897756837423","1838","1838","1838","1.1554446195478436","1.1554446195478436","1.1554446195478436"
